X, Y ,Z
-49.73412,-2.129019, 9.033679
-50.39852,0.9988852, 6.359391
-49.48349,1.580004, 7.523031
-49.72355,-2.154114, 9.018897
-50.38897,0.9803286, 6.33649
-49.47058,1.561655, 7.501661
-49.70981,-2.186722, 8.999691
-50.37657,0.9562178, 6.306732
-49.45381,1.537814, 7.473895
-49.69403,-2.22419, 8.977621
-50.36232,0.9285116, 6.272538
-49.43454,1.510417, 7.441988
-49.6802,-2.257033, 8.958274
-50.34982,0.9042244, 6.242563
-49.41764,1.486403, 7.41402
-49.66864,-2.284487, 8.942102
-50.33938,0.8839235, 6.217508
-49.40352,1.466329, 7.390641
-49.6535,-2.320419, 8.920937
-50.32571,0.8573532, 6.184717
-49.38504,1.440056, 7.360043
-49.63975,-2.353086, 8.901695
-50.31329,0.8331976, 6.154904
-49.36824,1.416171, 7.332225
-49.62588,-2.386015, 8.882299
-50.30076,0.8088493, 6.124853
-49.3513,1.392095, 7.304184
-49.61393,-2.414385, 8.865589
-50.28997,0.7878714, 6.098964
-49.3367,1.371351, 7.280027
-49.59906,-2.449701, 8.844788
-50.27654,0.7617579, 6.066735
-49.31854,1.34553, 7.249955
-49.58653,-2.479447, 8.827264
-50.26522,0.7397604, 6.039586
-49.30324,1.323779, 7.224623
-49.57318,-2.511134, 8.8086
-50.25317,0.7163315, 6.01067
-49.28694,1.300611, 7.197641
-49.5597,-2.543144, 8.789745
-50.24099,0.6926622, 5.981458
-49.27047,1.277208, 7.170384
-49.54311,-2.582556, 8.766531
-50.226,0.6635199, 5.945491
-49.2502,1.248393, 7.136823
-49.52975,-2.614256, 8.747856
-50.21394,0.6400757, 5.916557
-49.23389,1.225212, 7.109827
-49.51628,-2.646248, 8.729013
-50.20177,0.6164207, 5.887363
-49.21744,1.201822, 7.082586
-49.50284,-2.678155, 8.710219
-50.18964,0.5928278, 5.858245
-49.20103,1.178493, 7.055417
-49.48929,-2.710329, 8.691267
-50.17739,0.5690374, 5.828881
-49.18448,1.154967, 7.028018
-49.47565,-2.742729, 8.672184
-50.16507,0.5450792, 5.799314
-49.16781,1.131278, 7.000429
-49.46236,-2.774282, 8.653597
-50.15307,0.5217466, 5.770516
-49.15158,1.108206, 6.973558
-49.44875,-2.806593, 8.634565
-50.14078,0.4978561, 5.74103
-49.13496,1.084581, 6.946045
-49.43515,-2.838879, 8.615547
-50.1285,0.4739819, 5.711563
-49.11835,1.060974, 6.91855
-49.4213,-2.871784, 8.596165
-50.11598,0.4496489, 5.681533
-49.10143,1.036915, 6.890531
-49.40849,-2.902205, 8.578247
-50.10441,0.4271545, 5.65377
-49.08578,1.014672, 6.864625
-49.3952,-2.933744, 8.559668
-50.09241,0.4038305, 5.624986
-49.06956,0.9916115, 6.837767
-49.38148,-2.966309, 8.540487
-50.08002,0.3797531, 5.595268
-49.05281,0.967803, 6.810038
-49.36731,-2.999963, 8.520665
-50.06723,0.3548698, 5.564556
-49.0355,0.9431973, 6.781381
-49.3546,-3.030153, 8.502882
-50.05574,0.3325434, 5.537004
-49.01997,0.9211216, 6.755671
-49.34105,-3.062336, 8.483925
-50.0435,0.3087463, 5.507633
-49.00341,0.8975906, 6.728265
-49.32768,-3.094065, 8.465235
-50.03143,0.2852831, 5.478677
-48.98709,0.8743916, 6.701246
-49.31065,-3.134496, 8.441421
-50.01605,0.2553873, 5.441779
-48.9663,0.8448296, 6.666819
-49.30038,-3.158887, 8.427052
-50.00677,0.2373505, 5.419518
-48.95375,0.8269949, 6.646047
-49.28426,-3.197176, 8.404499
-49.99221,0.2090387, 5.384576
-48.93406,0.7989998, 6.613442
-49.27082,-3.229067, 8.385714
-49.98008,0.1854553, 5.355471
-48.91765,0.7756815, 6.586284
-49.25743,-3.260877, 8.366979
-49.96798,0.1619358, 5.326443
-48.90129,0.7524242, 6.559197
-49.2442,-3.292285, 8.348477
-48.88513,0.7294588, 6.532452
-49.23037,-3.325125, 8.329134
-48.86824,0.7054472, 6.504487
-49.21736,-3.356022, 8.310936
-48.85235,0.6828585, 6.478179
-49.20386,-3.388079, 8.292053
-48.83586,0.6594191, 6.450881
-49.18884,-3.423748, 8.271042
-48.81751,0.633338, 6.420506
-49.17719,-3.451399, 8.254755
-48.80328,0.6131201, 6.39696
-49.16194,-3.487612, 8.233425
-48.78466,0.5866432, 6.366125
-49.1501,-3.515711, 8.216873
-48.7702,0.5660982, 6.342196
-49.13666,-3.547628, 8.198074
-48.75379,0.5427618, 6.315019
-49.1227,-3.580767, 8.178553
-48.73674,0.5185308, 6.286798
-48.71912,0.4934807, 6.257624
-48.70387,0.471796, 6.232368
-48.68647,0.4470758, 6.203578
-48.66768,0.4203672, 6.172473
-48.65375,0.4005566, 6.149401
-48.63556,0.374711, 6.1193
-48.6193,0.3515902, 6.092374
-47.60477,1.686484, 7.830712
-48.60244,0.3276281, 6.064467
-47.59225,1.674126, 7.816677
-48.58668,0.3052225, 6.038371
-47.57121,1.653347, 7.793081
-48.57006,0.2815971, 6.010857
-47.54901,1.631438, 7.768204
-48.55325,0.2577009, 5.983026
-47.52657,1.609277, 7.74304
-48.53707,0.2347059, 5.956246
-47.50497,1.587954, 7.718826
-48.52019,0.2107096, 5.9283
-47.48243,1.565701, 7.693557
-48.50355,0.1870527, 5.900746
-47.4602,1.543762, 7.668644
-48.48606,0.162199, 5.871801
-47.43686,1.520714, 7.642473
-48.46965,0.1388664, 5.844627
-47.41494,1.499077, 7.617903
-48.45413,0.1168156, 5.818945
-47.39422,1.478627, 7.59468
-48.43728,0.09286022, 5.791045
-47.37172,1.456411, 7.569454
-48.4169,0.06389809, 5.757317
-47.34452,1.429554, 7.538956
-48.4006,0.04073143, 5.730333
-47.32275,1.40807, 7.514559
-48.3829,0.01557064, 5.70103
-47.29912,1.384736, 7.488063
-48.36933,-0.003726006, 5.678557
-47.28099,1.366841, 7.467744
-48.3526,-0.02750874, 5.650857
-47.25865,1.344784, 7.442697
-48.3331,-0.05522919, 5.618576
-47.23262,1.31908, 7.413509
-48.31673,-0.07849693, 5.591478
-47.21076,1.297503, 7.389007
-48.30315,-0.09779549, 5.569002
-47.19263,1.279605, 7.368684
-48.2861,-0.1220303, 5.540777
-47.16986,1.257131, 7.343164
-48.269,-0.1463394, 5.512465
-47.14703,1.234587, 7.317564
-48.25307,-0.1689806, 5.486096
-47.12576,1.213591, 7.293723
-48.23674,-0.1921921, 5.459064
-47.10396,1.192066, 7.269279
-48.22047,-0.2153158, 5.432132
-47.08223,1.170621, 7.244927
-44.64331,-0.9137516, 9.249858
-48.20415,-0.2385273, 5.4051
-47.06043,1.149096, 7.220485
-44.61673,-0.939064, 9.233528
-48.18741,-0.2623138, 5.377396
-47.03809,1.127035, 7.195435
-44.58449,-0.9697838, 9.213711
-48.1671,-0.2911825, 5.343776
-47.01097,1.100265, 7.165036
-44.55853,-0.9945173, 9.197756
-48.15075,-0.3144255, 5.316705
-46.98913,1.07871, 7.140559
-44.5324,-1.019405, 9.181701
-48.1343,-0.3378115, 5.289468
-46.96716,1.057022, 7.115931
-44.50646,-1.044118, 9.16576
-48.11796,-0.3610353, 5.262422
-46.94535,1.035485, 7.091475
-44.48012,-1.069214, 9.149571
-48.10137,-0.3846188, 5.234957
-46.92319,1.013617, 7.066641
-44.45564,-1.092526, 9.134533
-48.08596,-0.4065247, 5.209442
-46.90262,0.9933004, 7.043571
-44.42939,-1.117535, 9.118399
-48.06942,-0.430028, 5.182071
-46.88054,0.9715052, 7.018822
-44.4032,-1.142492, 9.1023
-48.05292,-0.4534817, 5.154757
-46.85851,0.9497557, 6.994124
-44.37849,-1.166033, 9.087114
-48.03736,-0.4756012, 5.128994
-46.83773,0.9292412, 6.97083
-44.3469,-1.196127, 9.067702
-48.01746,-0.5038834, 5.096058
-46.81116,0.9030151, 6.94105
-44.32089,-1.220905, 9.051718
-46.78929,0.881422, 6.91653
-47.99471,-0.5362377, 5.058376
-44.29535,-1.245233, 9.036024
-46.76781,0.86022, 6.892454
-44.26898,-1.270356, 9.019817
-46.74564,0.8383265, 6.867593
-44.24305,-1.295057, 9.003882
-46.72383,0.8168001, 6.843148
-44.21729,-1.319603, 8.988049
-46.70216,0.7954092, 6.818859
-44.19146,-1.344204, 8.972178
-46.68045,0.7739697, 6.794514
-44.1653,-1.369126, 8.956102
-46.65845,0.7522526, 6.769852
-44.13919,-1.394003, 8.940056
-46.63649,0.7305727, 6.745234
-44.11335,-1.418617, 8.924177
-46.61476,0.7091208, 6.720876
-46.59233,0.6869822, 6.695736
-46.56589,0.6608753, 6.66609
-46.54392,0.639184, 6.641459
-46.5216,0.6171494, 6.616437
-46.50007,0.5959005, 6.592307
-46.47839,0.5744934, 6.567999
-46.45628,0.5526695, 6.543217
-46.43417,0.5308399, 6.518429
-46.41241,0.5093584, 6.494037
-46.39007,0.4873028, 6.46899
-46.36862,0.4661226, 6.444938
-46.34664,0.4444275, 6.420303
-46.32468,0.4227428, 6.395678
-46.30198,0.4003353, 6.370234
-46.28029,0.3789225, 6.345918
-46.25817,0.3570852, 6.32112
-46.23646,0.3356514, 6.296782
-46.21474,0.3142147, 6.272438
-46.18713,0.2869463, 6.241473
-46.16545,0.2655497, 6.217175
-46.14364,0.2440195, 6.192727
-46.12163,0.2222862, 6.168045
-46.09962,0.2005672, 6.143381
-46.07788,0.1790943, 6.118998
-46.05583,0.1573277, 6.094282
-46.03384,0.1356192, 6.069631
-46.01199,0.114049, 6.045138
-45.99024,0.09257984, 6.020757
-45.96859,0.07120514, 5.996487
-45.94572,0.04862595, 5.970846
-45.92294,0.02614212, 5.945316
-45.90079,0.004267693, 5.920476
-45.87984,-0.01640987, 5.896995
-45.85785,-0.03811646, 5.872347
-45.83663,-0.05906773, 5.848554
-45.81001,-0.08534431, 5.818716
-45.78625,-0.1088095, 5.792071
-45.76783,-0.1269875, 5.771427
-45.74622,-0.1483297, 5.747195
-45.72318,-0.1710749, 5.721364
-45.70015,-0.1938105, 5.695548
-45.67981,-0.2138891, 5.672748
-45.65759,-0.2358208, 5.647842
-45.63639,-0.2567482, 5.624081
-45.60754,-0.2852392, 5.591729
-45.58851,-0.3040171, 5.570405
-45.56903,-0.3232546, 5.548562
-45.54663,-0.3453665, 5.523452
-45.52506,-0.3666582, 5.499272
-45.49885,-0.3925352, 5.46989
-45.4781,-0.413022, 5.446626
-45.45602,-0.4348183, 5.421875
-45.4341,-0.4564552, 5.397303
-45.41213,-0.4781456, 5.372673
-45.38978,-0.5002108, 5.347615
-45.36694,-0.5227613, 5.322005
-45.3443,-0.545105, 5.296635
-45.32157,-0.5675468, 5.271152
-45.30009,-0.5887508, 5.247072
-45.2762,-0.6123419, 5.220284
-45.25792,-0.6303835, 5.199798
-45.23282,-0.6551609, 5.171663
-45.21027,-0.6774187, 5.146386
-45.18945,-0.6979761, 5.123044
-45.15028,-0.7366524, 5.079124
-45.1269,-0.7597322, 5.052918
-53.93298,-0.5374374, -3.166676
-53.93291,-0.5451069, -3.182995
-53.93279,-0.5618057, -3.218529
-53.93265,-0.5789413, -3.25499
-53.93252,-0.5951576, -3.289494
-53.93239,-0.6116562, -3.324604
-53.93225,-0.6289501, -3.361401
-53.93212,-0.6462059, -3.398117
-53.93199,-0.6629162, -3.433678
-53.93186,-0.6795673, -3.469112
-53.93172,-0.6964226, -3.504978
-53.9316,-0.7129402, -3.540127
-53.93146,-0.7303715, -3.577213
-54.02944,-1.624664, -2.759781
-53.93129,-0.7515678, -3.622314
-54.02951,-1.648409, -2.803593
-53.93119,-0.7643051, -3.649422
-54.02956,-1.66268, -2.829926
-53.93103,-0.7847538, -3.692936
-54.02963,-1.685587, -2.8722
-53.9309,-0.8017025, -3.729
-54.02969,-1.704573, -2.907234
-54.02974,-1.7232, -2.941601
-54.0298,-1.741894, -2.976097
-54.02986,-1.760603, -3.01062
-54.02991,-1.779348, -3.045212
-54.02997,-1.798155, -3.079914
-54.03003,-1.817499, -3.115604
-54.03009,-1.836138, -3.149998
-54.03015,-1.854902, -3.184624
-57.54851,-0.3313503, -1.009197
-57.55597,-0.3488503, -1.042824
-57.56356,-0.3666859, -1.077099
-57.57117,-0.3845654, -1.11145
-57.57877,-0.4023876, -1.145699
-57.58629,-0.4200516, -1.179638
-57.59393,-0.4379959, -1.214119
-57.60155,-0.4558945, -1.248512
-57.60917,-0.4737549, -1.282833
-57.61885,-0.4964886, -1.326519
-57.62675,-0.5150318, -1.362152
-57.63386,-0.5317383, -1.394257
-57.64156,-0.5498123, -1.428986
-57.64913,-0.567585, -1.463139
X, Y ,Z
-68.40374,13.14156, 2.642279
-68.4324,13.15179, 2.617689
-68.46414,13.16312, 2.590454
-68.49364,13.17365, 2.565149
-68.51983,13.183, 2.54268
-68.55041,13.19391, 2.516439
-68.58154,13.20502, 2.489733
-68.61197,13.21589, 2.463625
-68.64125,13.22634, 2.438501
-68.66875,13.23616, 2.414907
-68.69897,13.24694, 2.388979
-68.72995,13.258, 2.362406
-68.75945,13.26853, 2.337101
-68.78885,13.27903, 2.311874
-68.8134,13.28779, 2.290806
-68.84502,13.29908, 2.263678
-68.87335,13.30919, 2.239368
-68.89999,13.3187, 2.216521
-68.93501,13.3312, 2.186472
-68.95811,13.33945, 2.166651
-68.99136,13.35131, 2.138124
-69.02061,13.36175, 2.113033
-69.04923,13.37197, 2.088472
-69.07977,13.38287, 2.06227
-69.10571,13.39213, 2.040024
-69.1366,13.40316, 2.013515
-69.16418,13.41301, 1.989847
-69.19501,13.42401, 1.9634
-69.22572,13.43497, 1.937057
-69.25265,13.44458, 1.91395
-69.28609,13.45652, 1.885262
-69.31567,13.46708, 1.859875
-68.44122,7.777861, 1.748316
-68.46071,7.777561, 1.730437
-68.49551,7.777026, 1.698502
-68.52278,7.776607, 1.673476
-68.54928,7.776198, 1.649159
-68.58286,7.775682, 1.618345
-68.6131,7.775217, 1.590601
-68.67184,7.774314, 1.536699
-68.69797,7.773911, 1.512722
-68.72716,7.773462, 1.485929
-69.06902,9.645489, 5.908427
-69.1012,9.649003, 5.889009
-65.22852,9.384124, 4.365767
-69.13565,9.652763, 5.868228
-65.25773,9.387726, 4.338096
-69.16823,9.656322, 5.848569
-65.28537,9.391133, 4.311917
-69.20043,9.659838, 5.829144
-65.31268,9.3945, 4.28605
-69.23804,9.663945, 5.806451
-65.34459,9.398433, 4.255832
-69.2693,9.667359, 5.78759
-65.37111,9.401702, 4.230717
-69.30366,9.67111, 5.766865
-65.40025,9.405293, 4.203117
-69.33774,9.674831, 5.746307
-65.42915,9.408857, 4.175741
-69.37039,9.678397, 5.726605
-65.45686,9.412271, 4.149508
-69.41144,9.682878, 5.701842
-65.49167,9.416563, 4.116534
-69.44009,9.686008, 5.684552
-65.51598,9.41956, 4.093508
-69.47358,9.689665, 5.664351
-65.54439,9.423061, 4.066608
-69.51034,9.69368, 5.642172
-65.57557,9.426906, 4.037074
-69.54504,9.697469, 5.621232
-65.60501,9.430534, 4.009193
-69.57722,9.700983, 5.601815
-65.63231,9.4339, 3.983339
-69.61068,9.704637, 5.581632
-65.66069,9.437398, 3.956462
-69.64349,9.70822, 5.561838
-65.68851,9.440828, 3.930105
-69.68607,9.71287, 5.536143
-65.72465,9.445282, 3.895891
-69.71191,9.715691, 5.520556
-65.74656,9.447983, 3.875135
-69.7525,9.720123, 5.496069
-65.78099,9.452228, 3.842526
-69.78207,9.723351, 5.478233
-65.80607,9.455318, 3.818776
-69.81367,9.726803, 5.459163
-65.83288,9.458624, 3.793382
-69.85435,9.731245, 5.434616
-65.86739,9.462878, 3.760697
-69.88251,9.73432, 5.417631
-65.89127,9.465822, 3.738081
-65.92417,9.469877, 3.706922
-65.95279,9.473406, 3.679817
-65.9817,9.47697, 3.652432
-66.00994,9.480451, 3.625691
-66.03886,9.484014, 3.598312
-66.06673,9.487451, 3.571908
-66.09576,9.491029, 3.544417
-66.12445,9.494566, 3.517244
-66.1527,9.498048, 3.490487
-66.18289,9.50177, 3.461895
-66.21086,9.505218, 3.435408
-66.24028,9.508843, 3.407545
-64.22883,7.947594, 6.353145
-66.26894,9.512376, 3.380409
-64.241,7.947532, 6.342858
-66.29655,9.515779, 3.354259
-64.27015,7.947382, 6.318209
-66.32584,9.519391, 3.326514
-64.30109,7.947224, 6.292058
-66.35406,9.52287, 3.299783
-64.33089,7.947071, 6.26686
-66.39156,9.527492, 3.264275
-64.37048,7.946868, 6.233391
-66.41583,9.530483, 3.24129
-64.39612,7.946737, 6.211726
-66.44775,9.534419, 3.211051
-64.42983,7.946565, 6.183224
-66.47612,9.537915, 3.184192
-64.45978,7.946411, 6.157908
-66.50552,9.541539, 3.15635
-64.49082,7.946252, 6.131666
-64.51631,7.946121, 6.11012
-63.68895,8.474606, 6.871215
-64.54817,7.945958, 6.083184
-63.69527,8.474915, 6.865911
-64.57727,7.945808, 6.058592
-63.72444,8.476343, 6.841443
-64.60744,7.945654, 6.033081
-63.75469,8.477825, 6.816061
-64.64026,7.945486, 6.005341
-63.78759,8.479437, 6.788463
-64.66785,7.945345, 5.98202
-63.81524,8.480791, 6.765263
-64.69844,7.945189, 5.956158
-63.84591,8.482294, 6.739532
-64.72816,7.945036, 5.931035
-63.8757,8.483753, 6.71454
-64.75806,7.944882, 5.905758
-63.90567,8.485222, 6.689392
-64.79495,7.944694, 5.87457
-63.94266,8.487033, 6.658363
-64.81927,7.944569, 5.854014
-63.96703,8.488227, 6.637914
-64.85228,7.9444, 5.826112
-64.00012,8.489847, 6.610152
-64.8829,7.944243, 5.800227
-64.03082,8.491351, 6.5844
-64.91434,7.944082, 5.773645
-64.06234,8.492895, 6.557955
-64.94296,7.943935, 5.749449
-64.09103,8.494301, 6.533882
-64.97252,7.943784, 5.724467
-64.12066,8.495752, 6.509029
-65.00311,7.943627, 5.698601
-64.15133,8.497254, 6.483295
-65.03944,7.943441, 5.667895
-64.18774,8.499038, 6.452746
-65.06393,7.943316, 5.647194
-64.21229,8.50024, 6.432151
-65.09692,7.943147, 5.619309
-64.24535,8.501861, 6.404408
-65.12598,7.942998, 5.594734
-64.2745,8.503287, 6.379958
-65.15646,7.942842, 5.568966
-64.30505,8.504785, 6.354322
-65.1921,7.942659, 5.538845
-64.34077,8.506535, 6.324354
-65.22111,7.942511, 5.514325
-64.36985,8.507958, 6.299961
-65.25192,7.942352, 5.488276
-64.40074,8.509472, 6.274046
-65.28161,7.942201, 5.46318
-64.4305,8.510929, 6.249076
-65.31024,7.942054, 5.438974
-64.45921,8.512336, 6.224994
-65.34046,7.941898, 5.413431
-64.48949,8.513819, 6.19958
-65.37374,7.941729, 5.385299
-64.52286,8.515453, 6.171592
-65.4017,7.941586, 5.361667
-64.55088,8.516826, 6.148079
-65.47364,7.941216, 5.300846
-64.62301,8.520359, 6.087567
-65.49799,7.941092, 5.280264
-64.64742,8.521555, 6.067089
-65.52203,7.940969, 5.259945
-64.67151,8.522735, 6.046875
-65.55707,7.940789, 5.230322
-64.70663,8.524455, 6.017405
-65.5879,7.940631, 5.204261
-64.73754,8.52597, 5.991476
-64.76586,8.527356, 5.967716
-64.79666,8.528865, 5.941875
-64.83023,8.53051, 5.913713
-64.85938,8.531938, 5.889263
-64.88571,8.533227, 5.867168
-64.92084,8.534948, 5.837696
-64.94916,8.536335, 5.813937
-64.9781,8.537753, 5.789651
-65.00852,8.539243, 5.764132
-62.40485,9.502987, 10.73692
-62.41139,9.504158, 10.7336
-62.44211,9.509651, 10.71802
-62.47942,9.516322, 10.69909
-62.5174,9.523113, 10.67983
-65.08302,8.529692, 12.51541
-62.54916,9.528793, 10.66372
-65.12807,8.531844, 12.50531
-62.58986,9.536072, 10.64307
-65.16153,8.533443, 12.49781
-62.6201,9.54148, 10.62774
-65.20183,8.53537, 12.48877
-62.65651,9.547991, 10.60927
-65.24023,8.537205, 12.48016
-62.69121,9.554196, 10.59167
-65.27603,8.538916, 12.47214
-62.72356,9.55998, 10.57526
-65.31467,8.540763, 12.46347
-62.75847,9.566224, 10.55755
-65.36135,8.542994, 12.45301
-62.80064,9.573766, 10.53616
-65.40068,8.544873, 12.44419
-62.83617,9.58012, 10.51814
-65.43121,8.546332, 12.43735
-62.86377,9.585053, 10.50414
-65.47847,8.548591, 12.42676
-62.90646,9.592689, 10.48248
-65.51685,8.550426, 12.41815
-62.94114,9.59889, 10.46489
-65.549,8.551962, 12.41094
-62.97019,9.604084, 10.45016
-65.59422,8.554123, 12.4008
-63.01105,9.611392, 10.42943
-65.62705,8.555693, 12.39345
-63.04072,9.616696, 10.41439
-65.67242,8.55786, 12.38328
-63.0817,9.624025, 10.3936
-65.70679,8.559504, 12.37557
-63.11277,9.62958, 10.37785
-65.74521,8.561339, 12.36696
-63.14748,9.635788, 10.36024
-65.78944,8.563454, 12.35704
-63.18744,9.642935, 10.33997
-65.82432,8.565121, 12.34922
-63.21895,9.648569, 10.32398
-65.86531,8.56708, 12.34003
-63.25599,9.655193, 10.3052
-65.90228,8.568846, 12.33175
-63.28939,9.661165, 10.28826
-65.94051,8.570673, 12.32318
-63.32394,9.667343, 10.27074
-65.97798,8.572464, 12.31477
-63.3578,9.673398, 10.25356
-66.01752,8.574354, 12.30591
-63.39352,9.679787, 10.23544
-61.5507,9.881091, 12.24327
-66.05832,8.576303, 12.29676
-63.43038,9.686378, 10.21674
-61.58899,9.890628, 12.2293
-66.0988,8.578238, 12.28769
-63.46696,9.692921, 10.19819
-61.62698,9.900093, 12.21543
-63.50337,9.69943, 10.17972
-61.66479,9.909513, 12.20162
-63.54061,9.70609, 10.16083
-61.70346,9.919147, 12.1875
-63.57268,9.711824, 10.14457
-61.73676,9.927444, 12.17534
-63.60783,9.718109, 10.12674
-61.77327,9.936538, 12.16202
-63.64522,9.724796, 10.10777
-61.8121,9.946213, 12.14784
-63.67904,9.730844, 10.09062
-61.84722,9.954962, 12.13502
-63.71087,9.736536, 10.07448
-61.88028,9.963198, 12.12295
-63.74828,9.743226, 10.0555
-61.91913,9.972877, 12.10876
-63.7828,9.749399, 10.03799
-61.95498,9.981809, 12.09567
-63.81775,9.75565, 10.02026
-61.99128,9.99085, 12.08242
-63.85509,9.762327, 10.00132
-62.03006,10.00051, 12.06826
-62.07267,10.01113, 12.05271
-62.09872,10.01762, 12.0432
-62.13627,10.02697, 12.02949
-62.17278,10.03607, 12.01616
-62.21402,10.04634, 12.0011
-62.24503,10.05407, 11.98978
-62.28433,10.06386, 11.97543
-62.32093,10.07298, 11.96207
-62.35768,10.08213, 11.94865
-62.39613,10.09171, 11.93461
-62.43261,10.1008, 11.9213
-62.46596,10.10911, 11.90912
-62.50676,10.11927, 11.89423
-62.54401,10.12855, 11.88062
-62.57841,10.13712, 11.86806
-62.61578,10.14643, 11.85442
-60.09943,7.161412, 14.4348
-62.65189,10.15543, 11.84124
-60.13837,7.156057, 14.43119
-62.68605,10.16394, 11.82876
-60.17522,7.15099, 14.42778
-62.72163,10.1728, 11.81577
-60.2136,7.145715, 14.42422
-62.76469,10.18353, 11.80005
-60.26004,7.139329, 14.41992
-62.80023,10.19238, 11.78708
-60.29838,7.134058, 14.41636
-62.8298,10.19975, 11.77628
-60.33028,7.129673, 14.41341
-62.87175,10.2102, 11.76097
-60.37551,7.123453, 14.40922
-62.90766,10.21915, 11.74786
-60.41425,7.118128, 14.40563
-62.94425,10.22826, 11.7345
-60.45371,7.112701, 14.40197
-62.97926,10.23698, 11.72171
-60.49148,7.10751, 14.39847
-63.02118,10.24743, 11.70641
-60.53669,7.101294, 14.39428
-60.57215,7.096417, 14.391
-60.61069,7.09112, 14.38743
-60.66062,7.084255, 14.3828
-60.68956,7.080276, 14.38012
-60.72627,7.075229, 14.37671
-60.77232,7.068897, 14.37245
-60.80497,7.064408, 14.36942
-60.84532,7.058861, 14.36568
-60.88549,7.053338, 14.36196
-60.928,7.047493, 14.35802
-60.96692,7.042142, 14.35441
-61.00328,7.037142, 14.35104
-61.04213,7.031802, 14.34745
-61.08798,7.025498, 14.3432
-61.12113,7.02094, 14.34013
-61.15887,7.015751, 14.33663
-61.20572,7.00931, 14.33229
-61.24418,7.004023, 14.32872
-61.27738,6.999458, 14.32565
-61.31715,6.993991, 14.32196
-61.36292,6.987699, 14.31772
-61.40204,6.982319, 14.31409
-61.44069,6.977005, 14.31051
-61.4798,6.971628, 14.30689
-61.51959,6.966158, 14.3032
-61.57352,8.750201, 17.61189
-61.55775,6.96091, 14.29967
-61.61057,8.75387, 17.62467
-61.59658,6.955572, 14.29607
-61.64772,8.757551, 17.63748
-61.63552,6.950218, 14.29246
-61.68665,8.761407, 17.65091
-61.67633,6.944608, 14.28868
-61.72201,8.76491, 17.6631
-61.71339,6.939513, 14.28524
-61.76121,8.768793, 17.67662
-61.75447,6.933864, 14.28144
-61.79934,8.77257, 17.68977
-61.79443,6.92837, 14.27773
-61.83317,6.923045, 14.27414
-61.8713,6.917803, 14.27061
-61.90942,6.912561, 14.26708
-58.96577,11.62619, 14.53223
-59.00583,11.65544, 14.52846
-59.03003,11.67311, 14.52618
-59.06656,11.69979, 14.52274
-59.02516,6.987054, 17.30499
-57.21548,9.774834, 14.9197
-59.09955,11.72388, 14.51963
-59.06179,6.979671, 17.32178
-57.25134,9.794626, 14.91881
-59.13,11.74611, 14.51676
-59.0956,6.972856, 17.33729
-57.28444,9.812895, 14.91798
-59.16202,11.7695, 14.51374
-59.13114,6.965691, 17.3536
-57.31924,9.832104, 14.91711
-59.1667,6.958524, 17.36991
-57.35404,9.851315, 14.91624
-59.20102,6.951604, 17.38565
-57.38765,9.869865, 14.9154
-59.237,6.944353, 17.40215
-57.42286,9.889303, 14.91452
-59.27186,6.937325, 17.41814
-57.457,9.908144, 14.91367
-59.30867,6.929906, 17.43502
-57.49303,9.928032, 14.91277
-59.34361,6.922863, 17.45105
-57.52724,9.946912, 14.91192
-59.38433,6.914654, 17.46973
-57.5671,9.968919, 14.91092
-59.41632,6.908206, 17.4844
-57.59842,9.986202, 14.91014
-59.45358,6.900696, 17.50149
-57.6349,10.00634, 14.90923
-59.49121,6.893109, 17.51876
-57.67174,10.02668, 14.90831
-59.52132,6.887041, 17.53257
-57.70121,10.04294, 14.90757
-56.48392,8.82618, 16.80571
-59.56171,6.8789, 17.55109
-57.74076,10.06477, 14.90658
-56.51921,8.837917, 16.83136
-59.59645,6.871897, 17.56703
-57.77477,10.08354, 14.90574
-56.54956,8.848012, 16.85342
-57.80988,10.10292, 14.90486
-56.58089,8.858434, 16.8762
-57.8446,10.12209, 14.90399
-56.61189,8.868741, 16.89873
-57.18278,9.975195, 18.72404
-57.87865,10.14088, 14.90314
-56.64226,8.878845, 16.92081
-57.20741,9.990479, 18.75286
-57.91442,10.16063, 14.90225
-56.67419,8.889464, 16.94402
-57.23357,10.00672, 18.78347
-57.95243,10.1816, 14.9013
-56.7081,8.900744, 16.96867
-57.25412,10.01947, 18.80752
-57.98228,10.19808, 14.90055
-56.73475,8.909606, 16.98804
-56.09613,9.017652, 16.29053
-57.28037,10.03576, 18.83823
-58.02041,10.21913, 14.8996
-56.76877,8.920922, 17.01278
-56.13041,9.034293, 16.31164
-57.30162,10.04894, 18.86308
-58.05127,10.23616, 14.89883
-56.79631,8.930082, 17.03279
-56.15816,9.047764, 16.32872
-57.32853,10.06565, 18.89458
-58.09036,10.25774, 14.89785
-56.83119,8.941686, 17.05816
-56.19331,9.064828, 16.35036
-57.35282,10.08072, 18.92299
-58.12564,10.27721, 14.89697
-56.86268,8.952158, 17.08105
-55.91084,10.04211, 16.26197
-55.99719,9.641852, 15.96733
-56.22503,9.080229, 16.36989
-57.37374,10.09371, 18.94748
-58.15604,10.29399, 14.89621
-56.8898,8.96118, 17.10076
-55.93247,10.06523, 16.27626
-56.02232,9.662506, 15.9795
-56.25236,9.093496, 16.38672
-57.40008,10.11005, 18.97829
